2255,Платформа .НЕТ
2256,Комплексный анализ
2257,Гражданское право
2258,Гражданское право
2259,Математические модели механики сплошной среды и биомеханики
2260,Компьютерная графика
2261,Уголовный процесс
2262,Актуальные проблемы уголовного процесса
2263,Компьютерное зрение и обработка изображений
2265,Параллельное и многопоточное программирование
2267,Непрерывные математические модели
2268,Право социального обеспечения
2269,Уголовное право (Общая)
2270,Уголовное право (Общая)
2271,Уголовное право (Общая)
2272,Уголовное право (Общая)
2273,Математический анализ
2274,Алгебра
2275,Технология программирования и практикум на ЭВМ
2276,этические и информационные основы юриспруденции
2277,информационные технологии в юриспруденции
2278,Криминология уголовного закона
2279,Методика написания магистерской диссертации
2280,Социальная психология
2281,Уголовное право
2282,Интегральные уравнения
2283,Уголовное право
2284,Уголовное право
2285,Уголовное право
2286,НИС
2287,Мобильная разработка
2288,История политических и правовых учений
2289,Математический анализ
2290,Проблемы теории и практики современного гражданского общества
2291,Административное право
2292,Модуль проектной деятельности
2293,Гражданское право
2294,Теоретическая механика
2295,Актуальные проблемы обязательственного права
2296,Развитие научной теории и законодательства по конституционному и административному праву
2297,Теория государства и права
2298,Политико-правовые ценности России
2299,Методы вычислений
2300,Теоретическая механика
2301,Теоретическая и прикладная механика
2302,Математические модели в механике сплошной среды
2303,Нелинейные задачи теории упругости
2304,Информационные технологии
2305,Научно-исследовательский семинар по механике деформируемых тел и сред
2306,Научно-исследовательская работа
2307,Жилищное право
2308,Теория игр и приложения
2309,НИС
2310,Проблемы теории и практики современного гражданского общества
2311,Дискретные модели системного анализа
2312,Современное уголовное законодательство и практика его применения
2313,Геометрия
2314,Геометрия
2315,Курсовая работа
2316,Гражданское право
2317,Проблемы теории и практики современного гражданского права
2318,Архитектура компьютера и операционные системы
2320,Гражданский процесс
2321,Алгебра и геометрия
2322,Численные методы
2323,Конституционное право
2324,Основные направления развития гражданского процесса
2325,Курс профилизации: теория полезности и кооперативные игры
2326,﻿Архитектура компьютера
2329,Злоупотребления в банкротстве: гражданско-правовой и уголовно-правовой  аспекты
2330,Основы программирования
2331,Алгебра и геометрия
2332,Дискретная математика и математическая логика
2333,Дискретная математика
2334,Алгебра и геометрия
2335,Алгебра и геометрия
2336,Цифровая обработка сигналов
2337,Линейная и общая алгебра
2338,Линейная и общая алгебра
2339,Педагогическая практика
2340,Проблемы интеллектуальной собственности. Защита интеллектуальных прав
2341,Алгоритмы на графах
2342,Введение в юридическую профессию
2343,История религии
2344,Дифференциальные уравнения
2345,Дифференциальные уравнения
2346,Правоведение
2347,Математический анализ
2348,Численные методы обработки данных
2349,Введение в проектную деятельность.Проект 1.
2350,Пакеты компьютерной алгебры
2351,Логическое программирование
2352,Математический анализ
2353,Математический анализ
2354,Экспертиза бухгалтерской (финансовой) отчетности по уголовным делам
2355,Непрерывная математика
2356,Теория чисел и числовые системы
2357,Математический анализ
2358,Нейронные сети
2359,Алгоритмы и структуры данных
2361,Веб-технологии
2362,Волны в сплошных средах
2363,Практикум на ЭВМ по гидроаэродинамике
2364,Аэроакустика
2365,Уравнения математической физики
2366,Функциональный анализ
2367,Современные проблемы математической физики
2369,Дифференциальные уравнения
2370,Теория бифуркаций для уравнений в частных производных
2371,Элементарная математика и ПРМЗ
2372,Немецкий язык
2373,Моделирование сложных систем
2374,Комплексный анализ
2375,Вычислительная математика
2376,Математический анализ
2377,Статистическое моделирование и обработка данных
2380,Эконометрика
2381,Линейная и общая алгебра
2382,Функциональный анализ
2383,Математические модели естественных наук
2384,Научно-исследовательский семинар по классической механике
2385,Курс по выбору
2386,Методика обучения информатике
2387,Проблемы интеллектуальной собственности. Защита интеллектуальных прав
2388,Прикладное программирование и решение задач матфизики
2389,Педагогическая практика
2390,Алгебраические и дискретные структуры информатики
2391,Модуль проектной деятельности
2392,Введение в проектную деятельность.Проект 1.
2394,Методика обучения математике
2395,Криптография
2396,Современные методы защиты информации
2397,Введение в проектную деятельность.Проект 1.
2399,Проект 1
2403,Проект 2
2404,Теория поверхностей
2405,Педагогическая практика
2406,Педагогическая практика
2407,Педагогическая практика
2409,БЖД
2410,Компьютерная графика
2411,КСЕ
2412,Философия
2413,Проектная деятельность.Проект 2
2414,Проект 2
2415,Теория алгоритмов
2416,Математические основы защиты информации
2418,Основные концепции криминологической науки
2419,Численные методы
2420,Функциональный анализ
2421,Гидроупругость
2422,Стохастический анализ
2423,Стохастический анализ
2424,Интегро-дифференциальные уравнения финансовой математики
2425,Педагогика
2426,Экспериментальные методы в гидроаэромеханике
2427,Автоматизация торгового предприятия на базе 1С
2428,Методы оптимизации и исследование операций
2429,Актуальные проблемы уголовно-исполнительного права
2430,Компьютерное моделирование в АНСИС
2431,Теория случайных процессов в механике
2432,Методы анализа организаций и моделирования бизнес процессов
2433,Иностранный язык
2434,Теория случайных процессов
2435,Проект 1
2436,Теория языков программирования
2437,Курсовая работа
2438,Курсовая работа
2439,Непрерывные математические модели
2440,Анализ программного кода
2441,Анализ программного кода
2442,Анализ программного кода
2443,Паттерны проектирования приложений
2444,Разработка корпоративных приложений
2445,Русский язык и культура речи
2446,Математические модели гидродинамики кровообращения
2447,Компьютерная биомеханика
2448,Теория вероятности и математическая статистика
2449,Дополнительные главы функционального анализа 2
2450,Нейронные сети
2451,Немецкий язык
2452,Операторы типа потенциала
2453,Линейная и общая алгебра
2454,курс профилизации: криптография
2455,Алгебраические и дискретные структуры информатики
2456,Моделирование и компьютерный дизайн современных активных материалов
2457,Концепции современного естествознания
2458,Курсы профилизации: метод граничных интегральных уравнений в матфизике
2459,Курсовая работа
2460,Динамика механических систем
2461,Теория пластин и оболочек
2462,Механика полимеров и композитных материалов
2463,Механика полимеров и композитных материалов
2464,Современное семейное право:теория и практика
2465,Иностранный язык
2466,Теория случайных процессов
2467,Проект 2
2468,"Нелинейная динамика, асимптотические и численные методы"
2469,Экспериментальные методы в МСС
2470,Математический аппарат и базовые модели структурного анализа
2471,Иностранный язык
2472,Иностранный язык
2473,Программирование ускорителей параллельных вычислений
2474,﻿Веб-технологии
2475,Курсовая работа
2476,Функциональный анализ
2477,Курсовая работа
2479,Факультатив
2480,Методы анализа и синтеза оптимальных конструкций
2481,Современные модели материалов
2482,Математические методы в механике сплошной среды
2483,Теория информации и криптография
2484,Элементы компьютерной математики в школе
2485,"Курс профилизации: конфигурирование и программирование в системе ""1С: Предприятие"""
2486,Дополнительные главы геометрии
